equipment_id,time_step,process_type,vibration,temperature,pressure,oil_quality,contaminant_level,acidity,hours_operated,maintenance_history,load,failure,anomaly
21,32,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,92.10121901109595,94.36235585758224,274.4660156544469,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
21,33,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,13.94117629028446,55.20836381626214,25.070664896991474,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
21,34,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,8.191386791333375,54.48965848670591,17.36799677100057,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
21,35,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,160.09981056079488,84.18491407535029,175.85525435730034,61.36852494278205,2.0595588235294118,103.49659570286225,1,1
21,36,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,41.68903626246626,69.59464353804276,90.74812026031192,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
21,37,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,43.24182702423781,71.5940761501515,97.22381980935954,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
21,38,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,34.766887040129255,68.27877066643156,72.3844152478179,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
21,39,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,91.66921788278484,95.3884156086803,273.815105721952,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
21,40,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,80.03282214041377,84.30601987473499,224.85249968407788,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,1,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,35.966136302645914,57.457512211009,73.75367447518431,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
22,2,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,74.86032046442038,84.64551619378538,202.99155834604375,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,3,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,86.92328702676703,97.00444508766674,250.9261975806312,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,4,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,82.00923529142615,91.80903956067192,230.9549232284444,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,5,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,43.62104848643289,80.80861804347612,96.6912087428892,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
22,6,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,18.015669239539633,67.87127096214004,33.71520536545432,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
22,7,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,30.34448877441531,64.91514661517344,59.24697903467296,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
22,8,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,56.19794872200806,76.06058630313159,132.71984849509653,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,9,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,31.080005586115508,61.21699208746779,62.492086773360455,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
22,10,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,4.875693555418247,60.4110499837907,13.224361299046592,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
22,11,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,83.47463879508004,88.65003788395637,235.00560496027646,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,12,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,44.40105589303627,73.15799220488401,96.97170203823644,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,13,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,28.014406987064934,56.68499232646413,54.21688825150741,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
22,14,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,75.62987567339444,80.91947587129907,209.45772617383037,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,15,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,91.44125221673252,98.51515591418706,271.7135762841869,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,16,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,98.5490899406178,101.58825855383041,297.4027874789143,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,17,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,18.760112462164432,59.977437935960786,31.629559064716883,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
22,18,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,62.089288260543526,72.34763427058807,154.66807559094678,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,19,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,55.8191079513633,79.70400277541592,136.78187686493635,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,20,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,60.83656892176566,79.5963306355183,152.11912793771756,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,21,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,87.93304317809248,90.64402818168506,260.33132891757447,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,22,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,29.7170112488068,68.23214835472092,58.28005012012005,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
22,23,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,68.48107285744247,82.99024414976175,181.15797189902943,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,24,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,90.07772592827018,65.71416671432151,66.17243382064136,61.36852494278205,2.0595588235294118,103.49659570286225,0,1
22,25,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,74.07359264107953,88.52779771103097,203.4570954772704,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,26,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,52.70402369846035,70.97179795198693,125.2171081675005,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,27,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,69.86602309978987,87.59506813011008,182.79963255743303,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,28,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,5.298408228184945,53.22184809302538,17.264127875675836,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
22,29,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,61.153377744073595,87.0914213173716,155.68368126217317,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,30,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,89.96164577322617,92.99653766203647,263.4872143590954,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,31,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,55.644512636217954,80.65112481646929,134.19272317733387,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,32,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,57.3362638396132,78.35635870996269,141.2281141350758,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,33,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,71.99414350035103,83.49681449530274,193.90031968307036,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,34,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,72.78631618757323,91.66681476869559,194.71258991000806,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,35,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,37.830096919574096,69.89649429886084,81.7670999245266,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
22,36,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,81.28937482048727,91.67899631270764,228.7658651088892,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,37,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,98.73070137361812,104.49008846762787,303.35460912413896,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,38,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,24.791804574805152,65.67575961220079,48.41306971958665,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
22,39,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,52.257458570386746,69.71584157740816,124.65954315887856,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
22,40,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,93.5076559161845,87.35834704176354,283.1258238590592,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,1,Vibrations,0.836657978677907,21.78788937460537,32.05524413510022,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,2,Vibrations,-0.1323888627591679,18.943428079587875,30.465579345085796,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,3,Vibrations,0.7543451721975902,21.65532782702534,30.964335071924726,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,4,Vibrations,0.961898029974894,21.330299365796915,33.83355764102954,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,5,Vibrations,0.37367283542668356,21.42663710566228,30.06471540827175,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,6,Vibrations,1.2028619298925225,22.161871173310672,35.41496347192454,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,7,Vibrations,2.022982249662731,24.56290989385966,43.744443182394775,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,8,Vibrations,0.9443058045376641,22.139027404577437,31.796666556108512,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,9,Vibrations,0.6550538598402131,21.373654094101827,31.374256895450046,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,10,Vibrations,0.22607361337865006,19.541604192110054,29.55566015274338,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,11,Vibrations,1.100653487037245,22.137575489965798,33.39657921854335,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,12,Vibrations,1.0358492229702596,22.508110621443336,32.25279411481385,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,13,Vibrations,0.3652683974611123,20.86968628448614,30.0953407941941,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,14,Vibrations,-0.2733414561075205,19.00515075848893,30.443448992081375,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,15,Vibrations,-0.14420020704018918,19.36843116245221,29.218979550674263,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,16,Vibrations,-0.019494183432039944,20.6870704827272,30.015289334528806,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,17,Vibrations,-0.40513198824054847,18.965334122937513,31.65772320148938,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,18,Vibrations,-0.773973779434785,17.863571384745445,33.617650141699514,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,19,Vibrations,-0.19604949785251713,19.97066519081396,30.251978087987553,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,20,Vibrations,-0.7626326732523361,18.98549234988626,32.663740637594344,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,21,Vibrations,-1.4114969963043316,17.07851068328418,35.36618936664258,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,22,Vibrations,-0.9465931121398138,17.968041647562597,33.9793893988675,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,23,Vibrations,-0.3385950495930159,20.18775260015569,28.866924960012263,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,24,Vibrations,-0.08035346650664743,19.666710714261807,30.508624573815233,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,25,Vibrations,-1.3783706116760066,16.616529970035426,35.72216704167393,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,26,Vibrations,-4.55272907095483,19.297538241986377,30.090456534367984,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,1
23,27,Vibrations,0.05461269186928386,19.815888996585965,31.676329981278244,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,28,Vibrations,-0.45314024351927984,19.724479139229196,29.94881915611263,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,29,Vibrations,-0.6181313388681133,19.364116803032225,31.746378007069268,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,30,Vibrations,-0.6190308247954034,17.30481035550072,31.672820671877666,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,31,Vibrations,-0.08665120892166475,19.915784624541388,32.791417605650366,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,32,Vibrations,0.003721014494367819,20.701954210470117,30.637366220869676,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,33,Vibrations,0.23099617488254115,19.77480664761746,30.441996486557407,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,34,Vibrations,0.5168952917095573,21.345494152559073,31.50498236091342,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,35,Vibrations,0.2571716866352696,20.39048645201906,29.287971118653665,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,36,Vibrations,0.510879679912158,20.78610149924876,31.501411565513088,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,37,Vibrations,1.178021362188884,21.044933147107297,32.928357275650974,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,38,Vibrations,1.2080499227344488,21.888546007728674,35.20093662829012,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
23,39,Vibrations,1.5148217515514038,23.811593575552575,35.70998068531081,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
23,40,Vibrations,1.7248755920319336,23.100003573980047,37.888521350392544,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,1,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,4.255984827225856,48.128026940137744,12.093577269264209,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,2,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,99.99774555582604,105.32599493929432,309.4428664573343,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,3,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,65.31132234192135,84.2131415144029,166.57353535942676,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,4,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,11.976004624632465,60.03659363775546,22.278217848112742,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,5,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,4.211331996230227,53.29515694212582,11.435057667503104,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,6,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,81.97102707573079,97.42536603578137,233.08373689728668,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,7,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,15.485243786238378,47.85726702356742,30.449197832860737,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,8,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,103.53864304724001,75.2929934336396,121.2046047160203,61.36852494278205,2.0595588235294118,103.49659570286225,1,1
24,9,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,60.83585871358027,82.31712036876601,152.08573949947436,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,10,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,67.73318496676933,86.53782714775994,177.9102358531094,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,11,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,33.444285510019675,67.47804097057437,70.66615230110503,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,12,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,9.579097254826163,57.03758986596288,21.412919601747785,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,13,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,27.923150149881025,67.04270396890827,54.61272855968407,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,14,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,53.488217844751105,72.57659872378785,129.39674971350556,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,15,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,31.1895674268043,66.16750208561892,62.61744246138518,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,16,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,3.1920267262798605,47.572088472156665,12.584807995702038,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,17,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,71.37548149354043,84.31949180838015,189.92509259397244,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,18,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,40.31061229899204,66.36851371684519,85.68634739612881,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,19,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,47.02851771776399,72.897720598858,104.73147811293714,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,20,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,21.167131883027434,66.11175849171929,34.78721677540015,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,21,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,55.02674481435902,84.19469920929066,133.21632514362537,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,22,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,7.743298894123384,51.05191013150455,20.74055119165136,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,23,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,74.90613260624744,90.62758536104839,209.27312801265856,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,24,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,13.026590479239584,56.74309222021364,22.930771392849376,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,25,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,23.545967217653427,65.44614788246339,45.01471478328816,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,26,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,69.83618579321943,83.75797034452653,182.673023656847,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,27,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,52.45164268744335,80.99082930755158,122.1133713638703,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,28,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,51.72792610516031,72.96859754798314,123.61410940062987,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,29,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,94.60767794698133,91.97275536827215,290.82268755785054,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,30,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,85.09192136130002,97.35804272206539,242.8661499162735,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,31,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,29.852703024834234,57.01041486756863,59.16137765388807,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,32,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,6.665070981401708,56.1232191058331,9.066569262364503,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,33,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,76.16370223168991,80.94847163974326,209.67716791733957,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,34,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,89.92945592010246,90.61820525401352,268.8806396172166,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,35,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,62.31260654678548,75.7891076778553,158.763297401954,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,36,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,65.65568470234585,84.07467030680597,172.39292049413476,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,37,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,88.64644299285554,84.05102038648955,265.0940202041415,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,38,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,6.547056251298486,50.88083662353448,16.063752730785694,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
24,39,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,76.37869749583861,98.2911464252723,210.37347505911924,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
24,40,Oil Analysis,0.33852518236696494,20.319115316218955,32.282760982719054,157.06122602688703,81.35219953303728,189.4632816259552,61.36852494278205,2.0595588235294118,103.49659570286225,1,1
25,1,Vibrations,0.16073360545254956,19.479133422291905,30.26842239990904,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,2,Vibrations,0.12229820632718735,20.32005189446691,30.08947827824683,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
25,3,Vibrations,-0.05762877664732602,20.0011764904188,29.40195708475628,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,4,Vibrations,0.5597546278177833,21.00043278811364,31.524107214909087,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
25,5,Vibrations,1.338362092073116,23.363681376751956,34.52125250242088,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
25,6,Vibrations,0.7196779778978658,21.689339301925656,31.754824156322137,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
25,7,Vibrations,1.099197667854487,22.51637921106484,32.802630527222306,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,8,Vibrations,0.9970213152588732,21.665335733662307,32.72800015657175,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,9,Vibrations,1.3093032550166326,22.920501770172216,34.75094827540458,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,10,Vibrations,1.0997738446723881,21.977073874113692,32.727012421382305,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
25,11,Vibrations,0.9424182227527568,21.473068960192588,32.1462036808682,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
25,12,Vibrations,0.7317920249264739,21.891878270796123,31.185080955932193,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,13,Vibrations,1.1910584168148217,23.02848947838875,35.919593288939765,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
25,14,Vibrations,-0.23404100917172843,19.71415784557979,30.81714945744215,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
25,15,Vibrations,-0.5041607029132421,18.920049136491418,31.85908116131618,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,16,Vibrations,0.42639989001696843,21.0884760254478,30.178132951950932,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
25,17,Vibrations,-0.25396723857366793,20.107060707072005,31.176181217576143,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,18,Vibrations,0.6602443408378547,21.920157072139833,30.048702142894495,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
25,19,Vibrations,-0.804694206431643,18.607862910182366,32.182804141540174,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,20,Vibrations,-1.2153802409934524,17.904143567017766,35.49022806408215,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,21,Vibrations,-0.8973372366759113,18.45687071096005,32.09689403372935,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,22,Vibrations,-0.5512193605197206,18.70147049836177,30.58493752278448,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,23,Vibrations,-1.4634226246264557,17.632777209529138,36.13036157721772,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,24,Vibrations,-1.2731488831245643,18.10806057321201,32.790431549631535,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,25,Vibrations,-0.2696894609323861,19.5185333717487,30.607801740105987,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,26,Vibrations,-1.3466881648407116,16.826559300994436,35.58561500929703,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,0,0
25,27,Vibrations,-0.8832857193245124,18.26811346268001,32.533177904619166,53.89449085414977,76.12929338531417,138.17143481433092,61.36852494278205,2.0595588235294118,103.49659570286225,1,0
